Rating,Review,Score,Sentiment
5,great support and easy to install i would suggest this to anyone,"{'neg': 0.0, 'neu': 0.452, 'pos': 0.548, 'compound': 0.8658}",positive
5,were using this with a sharp aquos tv its very sturdy and easy to move around when necessary,"{'neg': 0.0, 'neu': 0.835, 'pos': 0.165, 'compound': 0.4877}",neutral
5,i have three of these brackets two of these each hold a inch curved samsung and another holds a curved samsung they are strong and durable the inch is pounds and these are rated to hold pounds installation is easy and takes about thirty minutes depending on where the studs are located in the wall you may not be able to center it as it requires to mount onto two studs fortunately the brackets flexibility allow you to pull tilt and move in different ways to help you center the tv i have had mine four months and really like them i highly recommend,"{'neg': 0.0, 'neu': 0.83, 'pos': 0.17, 'compound': 0.95}",positive
5,excellent product very sturdy and easy to install,"{'neg': 0.0, 'neu': 0.466, 'pos': 0.534, 'compound': 0.7823}",positive
5,needed a very slim full motion mount that would support our inch flat screen and this one did the job easy to install unsure how it will perform after excessive movement too soon to report for now flat screen has been set in proper position and we have not had the need to change angle or move it back would recommend sanus as a good brand for large flat screen mounts,"{'neg': 0.026, 'neu': 0.831, 'pos': 0.143, 'compound': 0.8402}",positive
5,great wall mount holds my inch like a champ the tilt feature came in handy because i had to hang it a little higher than i wanted it to be installation was a breeze,"{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.8658}",positive
5,easy to install heavy duty if you do not use the bottom holes for the tv bracket you must recalculate you tv height when mounted,"{'neg': 0.0, 'neu': 0.892, 'pos': 0.108, 'compound': 0.4404}",neutral
5,it holds our samsung without issue ore movement they installed it hitting all beams my worries will be if i ever move will i be able to remove it myself well done geeksquad,"{'neg': 0.083, 'neu': 0.855, 'pos': 0.062, 'compound': -0.1779}",neutral
5,ive wallmounted this to an interior bedroom wall with regular xdrywall construction while somewhat bulky for one person i managed to install it by myself it functions as advertised and everything seems to be working quite well articulation is smooth and postmount corrections of the tv alignment were trivial the television is a samsung led smart tv i recommend this mount while i actually purchased it from best buy be sure to mount as directed on studs a helpful full size template was provided for installation planning,"{'neg': 0.012, 'neu': 0.807, 'pos': 0.182, 'compound': 0.9412}",positive
5,very easy to attach to a wall very sturdy and the fit and finish is excellent easy to adjust the tilt with an allen screw on the back side the template is fairly robust not just a thin piece of paper like the one that came with my microwave oven it is made in eden prairie mn one might think that the edenpure heaters are made in eden prairie as well but nope theyre made in canton oh,"{'neg': 0.015, 'neu': 0.824, 'pos': 0.161, 'compound': 0.8439}",positive
5,once i removed this beast of a mount from the box i was extremely confident in its durability of course since i hung the mount and tv myself so i was a little concerned not about the mount but if i had solidly hit my wall studs all is well i have even actuated the arms with fluidity in motion to view my television in the dinning room i love this thing,"{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.8933}",positive
5,this is heavy duty so be sure to find wall studs i put up an older flat screen which was extremely heavy probably at the weight limit it holds wonderfully after some finagling to adjust the tv tilting clear yourself plenty of floor space and move things out of your way between lots of screws and bolts and tools youll want to get the tv out of the way and lay everything out to see youll also need your tools like tape measure stud finder screwdrivers of various types and sizes at points this is a two person job such that i held some weight of the tv while my husband lined up screw holes just to make sure the tv wouldnt tip over better safe than sorry i suppose for the super slim description it is for all the motion it has its very tight so moving up down left right is not as smooth as id hoped the photos show the distance from wall to tv which is the length of a cd then the photo of the mount extended then a photo of the part of the mount that is on the wall then a photo of the mount parts attached to the tv you will noticed in the next photo that the cable wire attached to the rear of the tv prevents the swivel completely to the left although the next photo shows that the swivel is still quite a bit probably just me but i use two hands to move tv in any direction still getting used to the tv not falling off i do love the freedom of sitting in a chair in a corner of the room or sitting on the couch straight on or laying on the couch glad we made this purchase on amazon way better price than best buy etc shipping was fast to the door and packed really well,"{'neg': 0.025, 'neu': 0.83, 'pos': 0.145, 'compound': 0.9899}",positive
5,just a solid build great product the welds are perfect and the movement is pretty smooth super slim even for a curved tv,"{'neg': 0.0, 'neu': 0.492, 'pos': 0.508, 'compound': 0.9477}",positive
5,mount works great it makes your tv look great we had a choice of many mounts but the worked out the best for walls with metal studs tv tilts up and down which is great for tv room watching angles it is completely invisible behind your tv i highly recommend this mount,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.9692}",positive
5,saw this in a store and could not believe the price but we needed something to swivel sideways this more than meets our needs it was relatively easy to install and is very sturdy so glad i checked this on amazon still expensive but about less than box store prices,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.9135}",positive
5,i like how it tilts horizontal vertical and extends we can watch from different rooms with ease and adjust for kids,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.6705}",positive
5,we like that we can move the tv in different directions although i dont believe calling it full range motion is exactly accurate it does move enough to suit our needs,"{'neg': 0.0, 'neu': 0.921, 'pos': 0.079, 'compound': 0.3612}",neutral
5,i purchased this wall mount this weekend and got a really great deal on it it took about an hour to install and comes with easy directions to mounttaking measurements probably takes the longestfull tilt and extention of tv perfect for different angles in the homelove my new inch,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.8999}",positive
5,it is easy to manipulate for various viewing angles allows the tv to lie flat against the wall but easily extends for the comfort of the viewer could not be more pleased with the purchase,"{'neg': 0.079, 'neu': 0.69, 'pos': 0.231, 'compound': 0.6824}",positive
5,this mount works great to hold tv above fireplace mantle easy installation with included template,"{'neg': 0.0, 'neu': 0.65, 'pos': 0.35, 'compound': 0.7906}",positive
5,i didnt think i would actually extend it out from the wall but i am glad i bought this one i actually swing the tv out quite often i feel very secure of my very heavy plasma hanging from the wall,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.8355}",positive
